sku_id,length,width,height
89894810257d747cf86367359fbc46ab32b7ced7c5e8341a7671a0da8725ddc2,15.0,12.0,25.0
2dd296a2b376c437507aa2dadfae435fc7423e9891fde8e4b0a574e2179d9643,31.0,5.0,26.0
607836c5011878cf7cca2debccd300a42df427ce32745ce7224e781c9d702ac3,9.0,8.0,24.0
4e50c4ef9ef9c8bf24bdfd4f8d43f90104ba1cd0ec37b0b1567050f210f61ccf,8.0,12.0,1.0
683cfbb6ec3a33de90a7ed4c6d9a7be4d5508f4cba097eefec4dc240c1fd906a,34.0,19.0,10.0
29281694692ef97a19870029075769fb9263c53ed8624cddf5164973f84abe97,45.0,17.0,47.0
66efbd2021d8ac264456f7289c4693a136003bae3dcd949e0f2bfbd121bcc188,11.0,12.0,21.0
a8f9a5874518c107c65a9131e326666f31f2a195f8f0a1edd7c20e5726503703,7.0,7.0,22.0
93619bb75f22f665ef46b3fed4c7377720609425fa26eaf2ba88e2c534b10bcd,21.0,11.0,6.0
ae76fea66347d3bdcad2a83d684027f4f8723f6bbc8e1cb1f6673383ebdddc75,17.0,8.0,8.0
2b31ab64c2fda3affc5ebaf411a42d2b6188a92f05d1ba66ed4a2b2c1fa68d7a,17.0,17.0,17.0
56e938bb1ddf161af26219030d9991fcde6bf4f037bae31824cb145cfed331a1,7.0,7.0,15.0
c09a3f4bc2e59ea5f8a554daa32bc388711db9b1e5f0c171464398eb41a1a2ee,9.0,2.0,16.0
bc49eba533c1be423bf00c31716f4e75ccc394b99e606b77dad694923b6961e9,5.0,11.0,16.0
8a99c79df69791a4bd4fbb63b19313aa711ac639e91175c32ac64b15c6a7c904,11.0,5.0,15.0
ea7c5d859494821022d62dce0cb74d53a5719d4d43b630bb200e0e20cfbc63ac,14.0,16.0,24.0
ea871647dfb5dcd2f1f31465d17206095aa2c0bd4b73029f64f7faaa0b95a83a,9.0,84.0,16.0
16ffb5473b92bc7fc0c495f5ae443768f2b42631d86dddc5a337a55749f4dc6b,14.8,2.3,18.7
fd1ad09956b947dff0ffd62abf4906979c4f722ffb2dcb84f880c5126f6199a3,16.0,16.0,16.0
b986108198d8378f9155449acdc2736c2575fd5dd41b1ba6a4ff9d3430b84cab,7.0,2.0,12.0
a4b10b9b33c1db45aa84f72b3bac87fa0b146cd08da0fc689087ad9aa976add1,7.2,1.0,21.6
74b15e4418eb25cf54b78da977a765804cbbffce634e22fa5483da3058fc2792,10.0,10.0,9.0
7b2e13c03204f98ba994f98e0ed45f38177f372e17e6d86c3d078b4a8825c0b9,17.0,17.0,17.0
4bc89a3e4512e97818cdda0d36ca9c050c7d5a70a61babe1a87849f55b1d951b,7.0,13.0,14.0
3707b70ca1aeb75acd6eb89a4184e76da37eaff2ccee164a19d25ea04dea6bef,13.0,2.0,8.0
c05562a42af018e41d6c5d740b9e7b7a276603913318bcb62e20a2e23d5340cd,12.0,12.0,20.0
4eb955eef0381d614d050f7ee793cb05a5e933bb78b1ed28e04e505a73192c2f,6.0,4.0,19.0
a2d72928b397aca07e802c8f05473c9266f9f93a86df0bf189d9d9632166cb09,2.0,2.0,13.0
50b286ffbf3310fb2be5a1b838ddc7018a81a72b1c0886983e4206e6adf1ca2a,26.0,26.0,26.0
0c9848ea51b1efb3db4651e047bd8ded80934651e9fa97b37a1c050a9247b124,11.0,11.0,11.0
7a19d0193c2910c93c3fd99b49d0275ff568ae785caeba18523c05d817694b60,17.5,11.0,1.0
eb99616a6e3fb5c0e78b5781f8d6ad3410b8e99497ec833dcfca68ba20c1424d,36.0,8.0,13.0
89242f686cfeb0a1afbabfcbb8de5dde94a2063ff5226442df1c210037a4a9df,23.0,4.0,19.0
9d6aed6b1a5e5ccfb65d23c745b133994d67ffb2e11c3e038eac41266b68c211,17.0,3.0,22.0
a0311867e85147914d9b3e434a42c4a7e0f5c5e4aa06df2e7dc98bf3ff566f1b,20.0,1.0,15.0
2dd2547ff50690eb3b13009f0d50c11b9aedc95fd2eecc0f3c5838a29a8bca2d,45.0,28.0,29.0
838d0db1125ee5c865bcfd9fd0cc649e89daa6e47ebf666176afa7daefc732fa,8.0,4.5,7.0
a2bc7bf71781e98f19d89b50476b0ebd6253870619f7718acb5d3ad0eb2d4c62,31.0,8.0,23.0
d650990a74585199b6220a8b13951dd6966f3b970df916b3bee80da8974288ad,30.0,7.0,48.0
ba2026f10bfb188fc8e58c1eaa07e986b6c407053ee7c299d9b22143db2c611d,13.0,10.0,12.0
abe3608346887a436461ae513bae55734c32212046445a2a045235c1c1dd18a1,4.0,2.0,22.0
55144b49a377382b0c067e430f2add3659094832386c669f487fc3725d56a300,38.0,5.0,23.0
5ffeb54a9c26bad72a8cda9da6a9f60c1d0ccf92c0060b97efe17c01efe75297,11.0,2.0,15.0
3b13261edf114498e17925dcea8a4112bb02595cf2d7bf9aa3853ed697c3fc96,8.0,3.0,8.0
3c98ecfe78fa767852fd72744916620626be48d2aec27357df33276441ad93c2,23.0,45.0,35.0
9181a1ebcca9d10348edb031ed37214ebb686bb497ee0a1e028bc64982fd7f3e,13.5,13.5,13.5
4bda619a6fe667bb9345ef5bf8085f072f23cb32306410a090653b7737db179f,8.5,8.5,8.5
d6c3a81f34c36c1c21ae7d1adae2c2e1b56eef2093dd2545dfd6e43418d569c0,19.5,19.5,19.5
74f1e4ab4b5ecec88bc3efb5c8d5922e9ea7b96e91b1b181aba25138b31162dc,8.0,6.0,27.0
f0207ab8a3bc6a2e6209237025f79a67c4f513475b3153ee578d22c7c67f4308,4.7,4.7,10.2
87becbd960d8566ba9950083f585899aeff9b688c58c4f34c4d8121e636b470c,42.0,10.0,51.0
c292c330d13872fa9c7ca0496cd28ebf92eedc65ebae5fafafb35ae0e972ace6,20.0,10.0,15.0
fcf5f21139a4e125b252b7bea6b1d04da304968e6502c04301ec13a0a7d14942,8.0,5.0,1.0
64545e9c5203d758274575d639d3c62171f282351dcb8074b46a13935c9c3247,3.0,10.0,21.0
ac35e19621d6f14f6debac116966c2cba45c5de82f1af4e886a3ff8f616c081d,11.0,4.0,20.0
971e32306fe728208b15c854e28a1abc63c625cef13e77568d2e60f8a19f1245,15.0,13.0,13.0
186e6b2ef0e419db0489204ab2cc627ae7bc5429ac043c4b6ec9e67e3f24cce1,26.0,4.0,9.0
4af6ec8474ebdd8159758547ed9b11c5f6e4dd4fea4cfd4ce46716268ab723ec,6.0,8.0,13.0
465b01b7f81b954b57eb5d23d31156b63197d3a733fbef0c5f61643af515fe2c,19.0,11.0,2.0
714fc518bf846806702ba6088a735a21f2cdf7219f80fd11e3cf15cf5e83c4b9,15.0,15.0,19.0
1fd2b669c70224d6fc797f0d76a568075885fd5b6ad512bf2f12377dda5222d0,14.0,14.0,19.0
bb74f59465a912999a6912847c13ffe563df0f617830e1387e3a4883ec275a2b,12.0,10.0,25.0
2ac50523baa091a6e0314afcef660185e2e9f8cf7d25edefa61e8cc41f797edb,1.0,5.0,16.0
554ad1d9fe2ba2c8727f7ab81e3e8ab4ca682f879b0f3a1daadc7cc086094bed,10.0,1.0,11.0
83469f779514abf0b000e7bd248cf598ba0ab265f51268cf7ceaed3e2ad2a4b9,8.0,24.0,8.0
e76e52328af5c95abe7f22c56d092f35204bd1937d45144985559165e1179202,12.0,4.0,23.0
e6da49cfed05205fec07c37fe16f55bfd9f35dd07677af8b10886eb0788c2922,30.0,4.0,37.0
139f9000719491f4216ff19ed75c979d44cb721d7a1071c11287233eb7445ab8,5.0,5.0,18.0
ce5ab4e2352b3ef9005b2e4640632ce6ea7636f8de09ce7fffe7045bd5d349bf,3.0,3.0,16.0
29b4d2f2ef7c8248cb2cc5b84de91cb40a31bf895aa45634279551daa146e19c,16.0,2.5,12.5
9b278c1fee6971fefbd7e1b07f17c9d56547dea0abad60fe7b1a83f43a2c3b00,4.0,3.0,17.0
fffb3fa68663fd18a7ff692cb3b90df9335df88f85a387f3be38b4f51e3879e7,26.0,6.0,33.0
df27cd5bc00324c18b0c2d8f11d2c6585a3c788242a61bd05f3750a2bcb322ef,3.0,22.0,27.0
52d7ac064ef2d2c7c88dd506980f47003cf0cd87dc81da5239b4714d6b37ef49,15.0,6.0,20.0
8a2405af80f61159aecba187f9f3064ee861fc102af568bc40eb2849cd778ae7,12.0,12.0,48.0
927ea57c65472bb0746a138c05cd6098bba132cdaf002a697053e82229d778fb,2.0,2.0,9.0
b918fb58fb3f6e9a5b147dc53a5023602423a334ed9aab3406dec934f6ade9cb,14.0,6.0,6.0
5586b380129deee3aebdf7568d589e54daf9b80ae55bf80feb0f6a400ecae83d,13.0,12.0,16.0
e7aefac53d772c5581354c9304048be04dba79b51c9e1fe7b5a8e24b5172e811,12.0,1.0,21.0
00f05021a3a7356b2bcfe2843a798d65213a01e08b522c63f5270132372b4c41,24.0,37.0,9.0
c247164fbb8cfe313e834b318e5bef11cf6a4f598eca40deb5b828ab0ef8a1b6,31.0,8.0,24.0
28e601bbaff765226ada24cdbf50a1ee5e5fc74fa0b6cb1620fe78265722d08d,6.0,6.0,14.0
a42139fc7b12895604dad5cd88e4701a2990f1bb4218687841dbaab00dd97df8,17.5,7.5,7.5
cacd998fb302109e6bfb2f03f5948ea27c30978adf933213c15fd9cc39b7bb3b,30.0,25.0,5.0
9b5d3e08afe58e1c876531415a65025af4bd9ffe478cadc4963bf1b35c61878a,19.8,19.8,19.8
120d754eea3d014b632bf132c1d23d0a729745a1e3adb0c37d2b6d1e9c4e17c3,19.0,16.0,8.0
151f43a47ead1117d64ff53087b9b793d2e35ac2e501ae268078250b82e2e061,3.0,3.0,3.0
92269d6c949642e04b7aefaf43b838f7f99be5d8126af1ff3344ddc50f36d3a0,50.0,5.0,41.0
5b524f3067f88705f401b2b1bc9247569c7d1f443a52fc465ed1edc52f2acf6a,20.0,4.0,22.0
60c55d35324a7d63c74c5b9df49bf9b074d83923a104c4ef4404cbbfbda4ac80,10.0,10.0,21.0
fbdd80f0c7b1f1da51fa5b1a367ffe44644ad4b7128d88699bf5f521e90c7415,5.0,20.0,14.0
4a4319093a63395b7f5a2097b67c98b33523c4959486ad8c6361f40ce148c17b,10.0,10.0,10.0
e58e4fb095bfded0c0443ba72c4fea331f1ec57a0c3555e822f1307c937ae367,6.0,1.0,10.0
dd65380ec1f093fbfe8f4ea8e3f48f411e1b4e285fb2500cbe6b0f5a65d5a18b,1.0,10.0,14.0
0aac19c6ec7e7eb189fc257ef3f2cb55e5b4de325f2ee74fd65829533ea01467,20.0,17.0,4.0
4cd6b27df518b7bf8c316bffee7d01181ff88f4223c64d5a4a4391c07dfc2b89,14.0,31.0,19.0
3c90ab62eacea64426fa03fbbd4a1d94579cc7a7a4a0c077b1164bb53e1a121e,16.0,3.0,5.0
62ade31e9c2abd105f6e4c90bf063ff3289f45c446c35d535eb58e7c2f02c58c,3.0,3.0,3.0
308804af78f708c268d58b7c014bd5d918e4fd88e84576307e778f094cae0b67,2.0,1.0,6.0
70c2deff0c5832c2b86a1da4e5affaf36a0a17daaba7a9ca9e4b8d8b36294fb8,32.0,7.0,50.0
1d09fc32665c3c5060f97f9b715cba9e52c3d4f83c58ed35f5edb74b2f72b2fe,13.0,33.0,24.0
fbbd8d673510880e4f2a9d0d4f4f6fccedbdff2fc5e62fbdc47132e4dd7a62ed,22.0,3.0,30.0
ec043c60323495a6e0e67a98ffd97bd09599dcf0fe31b1d368e72b5c6049bdb4,2.0,16.0,26.0
cd4904af5fc467a7e07037dcbf52ce965a6501e28dfad217ecd7bfda9ebbdc17,13.0,6.0,20.0
0efad7afb2daf331bc0ad49b2909a28b8f614fced78491ba14802240247006ef,17.0,10.0,28.0
29286b4c70a4f872ffd54ea59c2bcf0a30e52f5c91a788f65f6105d783de8af0,22.0,7.0,7.0
ed1600d728f98e565693b43b05ad0c1ad8446159fe72e9ade9b33d904a7a9586,25.0,20.0,6.0
588ed23d2e64500ffe444733e946832281df091705b36e53359952c42eb2ebb4,3.0,3.0,3.0
53ef687076f7c3bca3beba1c51de66460486dc7a4788f0001aa84bf027fea8ec,6.0,19.0,16.0
fc232628793baef0728ea67f055bd2bb42f7b5c7f40e24503188c58316328870,8.0,8.0,8.0
21940522e648779051217543e7dc4257d2421d6091c6e28f4b8145fb5fab5944,12.0,2.0,12.0
3c81c4514173f0a6e53aae41ee538feca0166ee8f8f9f3e42698e6d5f4f445ce,7.0,4.0,22.5
c7c1a523222639165de1cf068ea706078f4f97dc559f3847d3bf643765926f06,34.0,18.0,10.0
5f9f169e52aae8f1b67e27b8e3731a81413312c0bcbbf1474f7e3278103f8e5c,38.0,2.0,28.0
b38416953345cc916658027bf9d472e8300edb8dda3f8bca9fe21166f00f1f42,27.0,3.0,25.0
79066e68ecb252324a1cf08d6801f395c1aef8cee4667268b3ff1a1b4e3bb2bd,20.0,10.0,17.0
88fc260f0a167343bf9196eb0dbd1a9467c9716441dbabd7cb2061f1730e267d,9.0,2.0,16.0
c98508e9ddea47c1a9479e6ac3249dc8af19b34d6bbb71b956ef401d553d0770,18.5,1.0,13.0
4b0dcd87b342f8ef1971deede556d50f4135f2f185a72c1e4bd06939cccd26e8,11.0,11.0,11.0
dca0e415971f4720bd5b53e61b5a601c1129f542ea3f8dc16d5887f655e8fe7a,3.0,11.0,16.0
00546a8e1fd77a258ee69962727c7172acc4d73dacaf9380746e4cb6c72e6b37,12.0,5.0,14.0
23df1592778db6350180a4479c1281c20bb7196fe7f41b083ac9cc5f407241b1,7.0,8.0,16.0
a1471c7fb6711a22d207f5067f01ec8cb76817808fedd3204a1ed96bc3548302,5.0,5.0,3.0
c3b58617d56bff342961ab74492bb34d2002cc57780b2de1a48b59e234bbe8b7,17.0,9.0,10.0
ccc466bf96e84fbe9a1ace280a0cc89cd73e31bb8da60fc7f7ad2a5d66cf44e3,7.0,20.0,22.0
7138eb0cddc4f6e07f1a9d9c580d3bc26264d07b0202040272b092a40efa1dca,21.0,7.0,7.0
2a5fe239238a078f54479458b1da79ec5718aa28b88f9bebae8f3964fb1a3d52,2.0,6.0,6.0
f341fa0669a17682ee8e18b7b4345f510a1bd0b5d8b15231358ea1e28b472dfa,8.0,1.5,7.0
c6ab3697ff72436e481dae0c4854c6975916928efa6e8bb044453dd2c9e2dfc3,10.0,10.0,16.0
de8ac33b6dddb3c9b77ac47dce64f0a08338871e422f3c3d20488a44465c9197,6.0,3.0,16.0
2e23e852539673c7eaf535a3fd0d01325dc94741c6b1574016dd1dfcb037d114,4.0,9.0,5.0
81880bb7bed510f59ffebe816323005d5ee24fdf93b10faa3fb552bc81677adf,3.0,26.0,16.0
e9541466a147fe24961e5d39ef4804558eb446d1c14137b274bd7d00658093c1,10.0,27.0,47.0
e205da990a957d4edab4046d7dbfe75ae925b4cff451625f3ca359e42be061e5,36.0,21.0,71.0
e69ece5e084966b517e7b084f74a50259e9a3abe2d1085cc6900ca8d8ce44096,20.0,11.5,2.5
21a1bb7fec0f29067779e629248222b4986505c256e6c3a05f2a305ca87f72bd,2.0,30.0,25.0
ab1fae31d6f21ae14df7c17bc968260f279012e4273db8de4e581c6b00c25d70,35.0,24.0,15.0
17bdf19d578470a3e1384eec956ea74e449a569ef9231f312855a6605306c155,10.0,1.0,20.0
9bf22c947563f0c2dcf01bc81667fd345003faa38437ab1d6d46a7f4677ff105,16.0,10.0,1.0
f7d730f6d60e51ddc94b991bf23b730ed9beaf93936a52e5748959853a08b6ae,30.0,8.0,25.0
59290d5bc548959da0d626e1a3b6cfcced06919392412521418bc5f7581da452,17.0,8.0,22.0
dd05107d70f4bc62e78a971077e23c888f14dd478446bc27c43e5056edaa5d2c,32.0,3.0,23.0
9893bcf0e696df08d9392bde441b71a666db6a3a3c277e617d245c49acaa92e2,3.0,7.0,13.0
831941e119fa91ebe096d56b3d66eeb3b4e45cdaf438aa04783c2c611886f94d,2.0,10.0,12.0
1e81e01d393e3b1c1b24f2987ea009e1937569614d4bc9adb32b8a4f65903ea9,10.0,10.0,14.0
0cc941ca319a980c851563e6fc3fe8b0b177383445d9577cbac8d7d70273605a,10.0,10.0,121.0
8f290208676c1d5403261dda9693592e730f4a2acb2c93d14e78bcd58e2de59c,5.0,10.0,15.0
1eaba9f30c328cee9a1799139056d881dd3ab006241592199a420c20c2a7b591,9.0,9.0,9.0
8e75df6e1039205dcb1e6a449e38f3b40d067dce6294257c1d1f550834b6b6b6,8.0,3.0,14.0
7edc32a306425771edb3615fc6968e455379391ebbc975a4e28e2ff9d4189f76,19.0,12.0,40.0
165522961c41f011de3b700d0a8677bcf8387bf361ef4b8f95538a105106ff18,24.5,8.0,29.5
92616daecde6fb4226bce2f7b29888ff150bbe855b892d1ba41441e351889cca,26.0,8.0,29.0
2aa1375fa4e64bb577b523f6b0666d3194016159098fdf07e28b2e1b6697c920,5.0,5.0,18.0
2300022dec4b49b5155ca564dc216ccfc600a7f35ee682aa8f2d2804e8ce5069,5.0,5.0,18.0
ecdd9431f82f518c8453dba9280f372d9f9ad187ce0ca14d969f5cdc822eb998,14.0,11.0,19.0
16082ecb41823cda3adf4dad493f5d058f70f8fdf0bd9c497e98bd1a84ef22b6,22.0,6.0,15.0
a89e11481bd0dd1859f957758c8bcdbf2c045489095bdb96c3e3f2706b8b5e86,9.0,9.0,9.0
b942d861589556aeb66bf51cb61d83db4706945083bc62faf9dd02c7a8ecfd1e,4.0,6.0,12.0
d4c415911626753fc77925f5438e4514a35b45da269f189d4d4b2ab65c1a12bd,31.0,11.4,23.5
a9f6a9af916b80b6b867661c100718ad40571d44b09d1d02d973399f69f5ad9f,5.0,5.0,16.0
9b8ec2ca58fba007c21e2e97becc28085b42aa6a77f61969656ec892f2f3bcd4,5.0,5.0,53.0
067d3d23f581a3a5d7ce9cf0bdabfa7c61779dead0eaf44424101bb4074db9aa,54.0,6.0,6.0
e29e299d876e82ed06a8915ea1e728d3bec8f5d0551e97fb9cbc863820a2aeb5,13.0,3.0,19.0
7b8428bf5980c9f067f57d86b626d5e6fe360912d623ca52167c62b3f6c55c8b,17.0,8.0,5.0
85e59294bb06b2649cb1c7f23f6a40ed95119e579165e79a87c5211a44fc5251,12.0,4.0,20.0
f5d0ec00f217811677c4b301d2b72410899e90943e8d6df0699d4f3f40f6b9d8,10.0,2.0,26.0
a92075ce6b81d65088cb413588ccf283a4a007f0d525378466200a7a622ced69,27.0,20.0,7.0
a90dacf786516030fed67586a41447992525eddd5f32b674671118df5bc69971,4.5,4.5,4.5
9f0e9ef289fe593e3c4768a81d020aa6bdb59fcebcb711e00c968f9952059a07,15.0,10.0,4.0
5058afdec1d2d964944068530f1fb19cb84aef7ce2455f360eb12e8b1ea822af,20.0,20.0,22.0
aff44ab9435a990e58e1bed3963a2fb9d63c4db4ec8e9171e76f445418e0b577,18.0,10.0,11.0
d06c2f72c0ea93109eae61aee94734438039ecef337282ee500c5c140b6db09c,8.0,2.0,10.0
820a9dc1057249a86bcb0ae81d87e2ed4403512a8ae4952ebb07c162c98d8dff,37.0,21.0,22.0
354544c6b6a0f1fa2d7062becabc3a7a140e34e83a66420d8c444329eab06716,8.0,8.0,35.0
9dac086bc7669f59b8c00a7acfc1fec24e7a36df7e1261c00f107283b146a912,10.0,3.0,9.0
541d4416f1231a63db37c1d494c29c20cd1d69d043ce035246afb7ce87f32aab,5.0,5.0,22.0
2ca4e6f6f7d4097109916040127ac8d22de2d08eb96f860587cce7821ec96ed2,31.0,6.0,42.0
36ba8f260d7e472ac280d2ab764be9a4117c0b0ad46aecc321b2b771c4a5f059,18.5,4.5,12.5
0c6b57f715d51c7aac7bbf50399cadefb79ab9d377b0c86869a720fa455b21dd,22.0,22.0,22.0
3802757190eba0cb26c8a240091e1d23b400ee1582d466334966a14bd1472d21,22.0,10.0,22.0
20ed103ef925a1082f5e7fbe7ca69504ff0eab3a07a75e5b2daffea3173a13b4,37.0,15.0,26.0
935ff456746733fb2f2dedc978bb7c452b61df7331d90da6df5ff2d713dd0e51,21.0,7.0,12.0
9890321663bd70c570b12a318128897f7c527ac2131e59202e27890b4478cae0,11.0,7.0,18.0
9a2aa912cbaa7eea60246d40563db315c3fe90d0b121899f83d28a0dc18e2586,15.0,5.0,21.0
d5277ed2943f118c50cd01d76dee1fa1fbe363dbfb427ce62291c06a2eb7fce3,14.0,4.5,20.5
0a62618b4f40bfa7b2547db95d79377ef4dd8239359e8e1942d32570622f66a4,24.0,13.0,25.0
82417d51298eb47e5a9c87bab45b56b30c1475ca37e1533542b24a8007e88060,87.0,43.0,1.0
b7b788bcf958977008de6beb61d612e605ba5efab8e55e7b07099ad47776cd32,20.5,19.5,27.0
07e06bbdeace562269849c3b392c5684624584616462b7e04f6852452e11482b,17.0,1.0,21.0
480b249a9341b7c932ea8efec4336703d5aeb6dcc8b410bf27bc766b9199e3c4,8.0,4.0,8.0
4e1c7aee2fcfedc63366ee8eb2a920f82976be8ddf04b49058555852bc78734e,9.0,5.0,16.0
b0f430557d63c764fd9bd721733178fe89052fdac341718e843e972be1dba528,6.0,5.0,20.0
69c1192308cfc987eb6a168b3f237a06dfd7d0de2432e27d89589ac964c0ac0b,25.0,8.0,24.0
de34a3457bc57605ecbffbb9c20bcc98cb83c17706b119bd3eb6dc0add77a724,13.0,31.0,43.0
51d4b9113467c8d97323b82bff61905e357b1607dc2306229c1f8bc325df8842,12.0,12.0,12.0
b1954ad2a5844ed8f123f6df58f49327274049ad388959bf0aee2bbc68c5f948,9.5,5.0,22.0
96e5392165948790624e53ad9d5be076284c5ced2c0193cefe656470de6e38bf,6.0,4.0,19.0
6b8ed66e6171fa1cbc7b9dbf26ccc72a2ab3baa4a7495c620e1670b7ad8d88d6,23.0,19.0,31.0
16b643acf59fb6d66ef0cf5006e8d53dbec0e4dc517861e7f27a2477abae3b96,18.0,12.0,1.0
7e8b98d097cd609d561d15902f3b62e814403778fd625b6626aa27a29b288926,3.0,22.0,35.0
5afc1e6335b9a42bfebde5ef4b2c4df77f2f204237f44d6aa59189129972bb7e,8.0,7.0,12.0
76ff09e83038ff50eb08148f07a4498536e2eefeeeabe643ee1c0ef7c608fcc0,16.0,16.0,2.0
1755ae013a3a0fa18bee7999c261cc3b97005affd44aa0c393baf4c1896555ea,10.0,11.0,2.0
decdbfbd6752589c4ab34cf673307a1847aa863cca163edc8f2fe0c947910e5c,20.0,1.0,1.0
7c2dc725df9f5e77bc548ee7d995086481c83fe73b360716c473ae273e521399,22.0,23.0,1.0
e3cd7f9fc9e29004d6e95c9b5b576c51b7757dc3e68bc5d83f0eaecd183b1ace,11.0,9.0,9.0
0f91ad68f0ad8020afce66602165d745fb06503bfc2c06a1edce5c4b2593cd2b,20.0,1.0,21.0
5048d7e1760135eb4c4ebed4add477665a18e8f4d746ab1854802fa8943fdb4c,6.0,6.0,3.0
7d052f6b664c26887765220e6ea08c9ea03e068c153288e9b7ef85198f7f9591,6.2,6.2,6.2
4cf41fd6bdb8b685fc2a8630fdf7820e82639dbfc1ad9a67810973c07d7e4f97,4.0,2.0,15.0
59772426cbd5c99f3617bdd6e8aaa50ae549857a2bdf1084032e409515ad5b01,3.0,2.0,11.0
5b29074f0c82a8e85fe898f29cec1ad5154e2d1cc08ce1742c60ccd523d16702,2.0,4.0,7.0
0949d37a4d35cbed63d61743ee43975348043c917944b59cd595ca1e10a923b7,7.0,7.0,17.0
5e443f5d1ef0c8bc4a540452ca69449a767a8d00651fac9d03c5d08ba2169146,6.0,6.0,22.0
c638e5d0931845562b4a6b1f3d236b2b23a4dc7561b1a1d9dc487cd7b579e53c,2.0,2.0,9.0
7da6108112a04020a4d7f6b23ebd09ed2a42d7c97d649494d5d65253da976d0c,23.0,20.0,8.0
990e07aa6ad2c4249ba72aaabefe1d092e9b80e94b7776fd5ce912dbfd8a1025,29.0,12.0,40.0
1a308a3e94c37fb230dfce204aef3faeaf9362b26f64dc56f766820f49fdb300,26.0,3.0,29.0
92545bbdfdd39c743007932bcfb38af61bdc02d7816db0ef832ccc8ea72b7e96,10.0,10.0,10.0
6ba062f90d522864148364836c3004aca1905de054f59da0a2dddf10a943dd06,33.0,1.0,23.0
f10731600178b229575da00243ba05d4e124c42ad4775dd9750edcee4bcbece1,12.0,9.0,1.0
d65676392858196ee0f915f9e82f4a8ff0704218fe33e0f110ccb9446172788b,28.0,12.0,23.0
1eb0d56e35d836800de4a87c211aeca714d27ef8eb0f9859444f08fe8fdcd8dd,17.0,8.0,28.0
d4cba5641fa0d73afdc7219c27313ca2b67bbbd07fe4e334de93315a1e1966d7,18.0,2.0,10.0
1da57050e9205cb34faef415db1408cf5fdcf4ebe58be054ae583b6bdbfe98e1,9.0,4.5,11.0
ae7bfdb34f6a0db5f18de8ce4044bfe0e1905ce9d0728eb865b8c7e5fae26d8a,13.0,8.0,10.0
25097e1972d6bc0d2212447a3c23a97d65af0e88583b973bb2757c59b8d23b3d,3.0,13.0,20.0
01a47ec263263a09ec7a800eccb6e4f6000ddf73646c7388376ed498b6480cf9,60.0,8.0,10.0
45eac010257137687e36120ea5774f83d1216b92bd932b6244004d73ecddf417,9.0,5.0,7.0
a97fe132f74a2d16c9c582c870b408967d980b76387dce1aa566a3a9aa57fde2,15.0,14.0,2.0
60fbc579900fb8930182a175cebfd75da387d2aded288196b0a28a10fcd462ad,25.0,12.0,28.0
99f2acc9e947167a4ce32ad87c382a18897e325b0e2a84abf8d35fa1233b4929,29.0,24.0,0.3
6ef02c770209792cdb35d1d26eabf57a3b016e6c5e469a13edf9855f6eae42e1,10.0,10.0,10.0
45a81e27b7080f8a61326e82b56e4a0126f0bc6d95f259f08520674caadbaa9c,17.0,17.0,17.0
2c48c65947b3cf8bcc2937f94cc86678d0a51b3c95dc4b238247f05498b35107,32.0,8.0,8.0
8983b8586a63a0877db841c0e9d468fefa0e0001c44c24cb5ea0cf0338600355,7.0,7.0,7.0
a9ef29536c5e5f09e081a3563c715394620f30e388753740f44f203be4becfbd,5.0,8.0,18.0
5292cd65d94f10fea29b76f2e2c50b81c463133097d44111ba35e6bf4d2fdcf5,7.0,4.0,17.0
69352b3a32ce5fb9df637c5322ca1a50fda6f0315507f50df926736a7117c96e,18.8,18.8,18.8
688146635feca1a0ce809763422833b13a3ff7fb4b72fe70383c66ebd4bfe931,7.0,7.0,6.0
bb4a90544bb1ec71466492c5d2a7e3f6f928c552aa5e93bbbd6a6a720caed12d,65.0,45.0,5.0
4fe18f75e34aeb9598a7bbefb9a63cec8fba33cce82a96ea1e10dbba25e832f7,9.0,19.0,24.0
3cdce62897996d6d69078ae9de323a32e6f60e599101fe31c6464fb5dbbbf9b2,10.0,19.0,39.0
3e8560b9ec64af15b2466777808ff6a44cc152df527e0206aeae7671e8ea072b,30.0,25.0,8.0
e8ff06a97b08b18f849167307e121852fdc9365322e768de4312269faf930ad8,25.0,2.0,25.0
341eb970fa7c2c76e046acb76b7c699f93820046fc75c4eb2195e146c0b37a86,7.0,1.0,18.0
3efea44326cb4cd6d40cdc8db63f27cfab072384384b12b739a9b5f8ffda52a5,44.5,8.5,8.5
8a72d82a629a5b26455bf7013e379917c65419a93703b479d5cb08b28decaec2,17.0,2.0,13.0
97b474baeb5b54e7f188bed9ebbce2d3c0531a2fe8ef5225e31c34e0a960a7d4,8.0,8.0,10.0
7a7c5c70a02a7f9fed29b1f62a036677f99663bafb623ea10e13a8a0649ca6b9,24.0,2.0,34.0
cf1800cc3a1c06d0a9d2f8ccccf618c53a57680fecbbcd0710cad6055b149f08,17.0,7.5,15.0
5d80e052852c1032d28b4eac6a88065695379cf9fc4889e88353488cee622c6a,17.0,8.0,9.0
0659fac4b0368125e7a2ea8ae25f68fe9f425ab7865bbcdd4a495263cd42b719,32.0,1.0,22.0
b687bbed8ec4a08ae9dd444644129ee9619f9650956606fdeda12e916e8c20e9,15.0,11.0,1.0
